chapter,method,turn_id,text,speaker,character
21,span-based,57,Take your wages.,Mr. Rochester,Jane
21,span-based,58,"Better not give you all now: you would, perhaps, stay away three months if you had fifty pounds.",Mr. Rochester,Jane
21,span-based,59,"Yes, sir, but now you owe me five.",Jane,Mr. Rochester
21,span-based,61,"Mr. Rochester, I may as well mention another matter of business to you while I have the opportunity.",Jane,Mr. Rochester
21,span-based,63,"You have as good as informed me, sir, that you are going shortly to be married?",Jane,Mr. Rochester
21,span-based,65,"In that case, sir, Adèle ought to go to school: I am sure you will perceive the necessity of it.",Jane,Mr. Rochester
21,span-based,66,"To get her out of my bride’s way, who might otherwise walk over her rather too emphatically?",Mr. Rochester,Celine Varens
21,span-based,66,"Adèle, as you say, must go to school; and you, of course, must march straight to—the devil?",Mr. Rochester,Adele
21,span-based,66,"Adèle, as you say, must go to school; and you, of course, must march straight to—the devil?",Mr. Rochester,Jane
21,span-based,67,"I hope not, sir; but I must seek another situation somewhere.",Jane,Mr. Rochester
21,span-based,69,"And old Madam Reed, or the Misses, her daughters, will be solicited by you to seek a place, I suppose?",Mr. Rochester,Celine
21,span-based,72,I wish I had only offered you a sovereign instead of ten pounds.,Mr. Rochester,Jane
21,span-based,72,"Give me back nine pounds, Jane; I’ve a use for it.",Mr. Rochester,Jane
21,span-based,73,"And so have I, sir,",Jane,Mr. Rochester
21,span-based,76,"Give me five pounds, Jane.",Mr. Rochester,Jane
21,span-based,77,"Not five shillings, sir; nor five pence.",Jane,Mr. Rochester
21,span-based,79,"No, sir; you are not to be trusted.",Jane,Mr. Rochester
21,span-based,80,Jane!,Jane,Jane
21,span-based,83,"I’ll promise you anything, sir, that I think I am likely to perform.",Jane,Mr. Rochester
21,span-based,84,I’ll find you one in time.,Mr. Rochester,Jane
21,span-based,85,"I shall be glad so to do, sir, if you, in your turn, will promise that I and Adèle shall be both safe out of the house before your bride enters it.",Jane,Mr. Rochester
21,span-based,85,"I shall be glad so to do, sir, if you, in your turn, will promise that I and Adèle shall be both safe out of the house before your bride enters it.",Jane,Celine Varens
21,span-based,86,I’ll pledge my word on it.,Mr. Rochester,Jane
21,span-based,87,"Yes, sir; early.",Jane,Mr. Rochester
21,span-based,88,Shall you come down to the drawing-room after dinner?,Mr. Rochester,Jane
21,span-based,89,"No, sir, I must prepare for the journey.",Jane,Mr. Rochester
21,span-based,90,Then you and I must bid good-bye for a little while?,Mr. Rochester,Jane
21,span-based,91,"I suppose so, sir.",Jane,Mr. Rochester
21,span-based,92,"And how do people perform that ceremony of parting, Jane?",Mr. Rochester,Jane
21,span-based,95,"Farewell, Mr. Rochester, for the present.",Jane,Mr. Rochester
21,span-based,97,"The same, if you like, sir.",Jane,Mr. Rochester
21,span-based,98,"Farewell, Miss Eyre, for the present; is that all?",Mr. Rochester,Jane
21,span-based,100,"So you’ll do no more than say Farewell, Jane?",Mr. Rochester,Jane
21,span-based,101,"It is enough, sir: as much good-will may be conveyed in one hearty word as in many.",Jane,Mr. Rochester
21,span-based,103,How long is he going to stand with his back against that door?,Jane,Mr. Rochester
21,span-based,105,Bless you!—I knew you would come!,Bessie,Jane
21,span-based,106,"Yes, Bessie,",Bessie,Bessie
21,span-based,107,"How is Mrs. Reed?—Alive still, I hope.",Jane,Mrs. Reed
21,span-based,108,"Yes, she is alive; and more sensible and collected than she was.",Bessie,Mrs. Reed
21,span-based,108,The doctor says she may linger a week or two yet; but he hardly thinks she will finally recover.,Bessie,Mrs. Reed
21,span-based,109,Has she mentioned me lately?,Jane,Mrs. Reed
21,span-based,110,"She was talking of you only this morning, and wishing you would come, but she is sleeping now, or was ten minutes ago, when I was up at the house.",Bessie,Mrs. Reed
21,span-based,110,"She was talking of you only this morning, and wishing you would come, but she is sleeping now, or was ten minutes ago, when I was up at the house.",Bessie,Jane
21,span-based,110,"She generally lies in a kind of lethargy all the afternoon, and wakes up about six or seven.",Bessie,Mrs. Reed
21,span-based,110,"Will you rest yourself here an hour, Miss, and then I will go up with you?",Bessie,Jane
21,span-based,112,the young ladies will be there.,Bessie,Jane
21,span-based,113,Miss Eyre.,Mrs. Reed,Jane
21,span-based,115,quiz,Mrs. Reed,Georgiana Reed
21,span-based,116,How is Mrs. Reed?,Jane,Mrs. Reed
21,span-based,117,Mrs. Reed?,Georgiana Reed,Mrs. Reed
21,span-based,117,"mama, you mean; she is extremely poorly: I doubt if you can see her to-night.",Georgiana Reed,Mrs. Reed
21,span-based,117,"mama, you mean; she is extremely poorly: I doubt if you can see her to-night.",Georgiana Reed,Jane
21,span-based,119,"you would just step upstairs and tell her I am come, I should be much obliged to you.",Jane,Georgiana Reed
21,span-based,119,"you would just step upstairs and tell her I am come, I should be much obliged to you.",Jane,Mrs. Reed
21,span-based,120,"I know she had a particular wish to see me,",Mrs. Reed,Jane
21,span-based,121,and I would not defer attending to her desire longer than is absolutely necessary.,Jane,Mrs. Reed
21,span-based,122,"Mama dislikes being disturbed in an evening,",Georgiana Reed,Mrs. Reed
21,span-based,123,"Missis is awake,",Bessie,Mrs. Reed
21,span-based,124,I have told her you are here: come and let us see if she will know you.,Bessie,Mrs. Reed
21,span-based,124,I have told her you are here: come and let us see if she will know you.,Bessie,Jane
21,span-based,125,Is this Jane Eyre?,Mrs. Reed,Jane
21,span-based,126,"Yes, Aunt Reed.",Jane,Mrs. Reed
21,span-based,128,and I am here; and it is my intention to stay till I see how you get on.,Jane,Celine
21,span-based,131,"Well, you may tell them I wish you to stay till I can talk some things over with you I have on my mind: to-night it is too late, and I have a difficulty in recalling them.",Mrs. Reed,Jane
21,span-based,133,Are you Jane Eyre?,Mrs. Reed,Jane
21,span-based,134,I am Jane Eyre.,Jane,Jane
21,span-based,135,I have had more trouble with that child than any one would believe.,Mrs. Reed,Jane
21,span-based,136,"A strange wish, Mrs. Reed; why do you hate her so?",Jane,Mrs. Reed
21,span-based,136,"A strange wish, Mrs. Reed; why do you hate her so?",Jane,Helen Burns
21,span-based,137,He would send for the baby; though I entreated him rather to put it out to nurse and pay for its maintenance.,Mrs. Reed,John Reed
21,span-based,137,"I hated it the first time I set my eyes on it—a sickly, whining, pining thing!",Mrs. Reed,Jane
21,span-based,137,"It would wail in its cradle all night long—not screaming heartily like any other child, but whimpering and moaning.",Mrs. Reed,Adele
21,span-based,137,"Reed pitied it; and he used to nurse it and notice it as if it had been his own: more, indeed, than he ever noticed his own at that age.",Mrs. Reed,Adele
21,span-based,137,"In his last illness, he had it brought continually to his bedside; and but an hour before he died, he bound me by vow to keep the creature.",Mrs. Reed,John Reed
21,span-based,137,"I would as soon have been charged with a pauper brat out of a workhouse: but he was weak, naturally weak.",Mrs. Reed,John Reed
21,span-based,137,"John does not at all resemble his father, and I am glad of it: John is like me and like my brothers—he is quite a Gibson.",Mrs. Reed,John Reed
21,span-based,137,"Oh, I wish he would cease tormenting me with letters for money!",Mrs. Reed,John Reed
21,span-based,137,I have no more money to give him: we are getting poor.,Mrs. Reed,John Reed
21,span-based,137,I must send away half the servants and shut up part of the house; or let it off.,Mrs. Reed,John Reed
21,span-based,137,"John gambles dreadfully, and always loses—poor boy!",Mrs. Reed,John Reed
21,span-based,137,He is beset by sharpers: John is sunk and degraded—his look is frightful—I feel ashamed for him when I see him.,Mrs. Reed,John Reed
21,span-based,138,"I think I had better leave her now,",Jane,Miss Temple
21,span-based,139,"Perhaps you had, Miss: but she often talks in this way towards night—in the morning she is calmer.",Bessie,Jane
21,span-based,141,there is another thing I wished to say.,Mrs. Reed,Bessie
21,span-based,141,there is another thing I wished to say.,Mrs. Reed,Celine
21,span-based,141,"He threatens me—he continually threatens me with his own death, or mine: and I dream sometimes that I see him laid out with a great wound in his throat, or with a swollen and blackened face.",Mrs. Reed,John Reed
21,span-based,141,How is the money to be had?,Mrs. Reed,Mr. Rochester
21,span-based,147,Of course not.,,Georgiana Reed
21,span-based,147,Georgiana and she had nothing in common: they never had had.,,Georgiana Reed
21,span-based,147,She would not be burdened with her society for any consideration.,,Georgiana Reed
21,span-based,147,"Georgiana should take her own course; and she, Eliza, would take hers.",,Georgiana Reed
21,span-based,151,"Take this advice: the first and last I shall offer you; then you will not want me or any one else, happen what may.",Georgiana Reed,Jane
21,span-based,151,"Neglect it—go on as heretofore, craving, whining, and idling—and suffer the results of your idiocy, however bad and insufferable they may be.",Georgiana Reed,Jane
21,span-based,151,"I tell you this plainly; and listen: for though I shall no more repeat what I am now about to say, I shall steadily act on it.",Georgiana Reed,Jane
21,span-based,151,"After my mother’s death, I wash my hands of you: from the day her coffin is carried to the vault in Gateshead Church, you and I will be as separate as if we had never known each other.",Georgiana Reed,Jane
21,span-based,151,"You need not think that because we chanced to be born of the same parents, I shall suffer you to fasten me down by even the feeblest claim: I can tell you this—if the whole human race, ourselves excepted, were swept away, and we two stood alone on the earth, I would leave you in the old world, and betake myself to the new.",Georgiana Reed,Jane
